,title,url,text
0,린넨 라이크 세미 와이드 밴딩 팬츠 세트,https://www.musinsa.com/app/goods/1924274?loc=goods_rank,"['2가지 색상 고를수있어서 좋았고속옷 쪽에 안감이 덧대어져 있어서 비칠 염려도 없어영굿굿', '편한하고 여름에 입기 좋아요. 바지 통은 생각보다는 크지만 만족합니다.', '세미와이드인데 이정도면 걍 와이드입니다 한치수 작게 추천', '핏 예뻐요 여름에 입기에 딱 시원할 소재에요 가격도 착하고 잘 입겠습니다', '간단하게 나갈때도 좋고 꾸안꾸 룩에도 잘어울려요!!', '무진장 이벤트로 득했네요~가성비 좋아요~핏도좋고 재질도 나름 괜찮네요.전투용으로 굿입니다!! 잘입을게요^^', '딱좋아요 주름관리만 잘하먄 될듯합니다 ^^좋은옷 이에요', '얇아서 여름에 입기좋고 조금 구김이 있어요. 가격대비 만족하고 있습니다!', '색감이 정말 이쁩니다.그리고 오버하고 적당한 기장감에 시원해서 어디든 입기 좋아요.', '엄청시원하고 핏도 루즈하게 이쁘네요. 흰색 목화씨 디테일도 좋아요', '2가지 색상 고를수있어서 좋았고속옷 쪽에 안감이 덧대어져 있어서 비칠 염려도 없어영굿굿', '편한하고 여름에 입기 좋아요. 바지 통은 생각보다는 크지만 만족합니다.', '세미와이드인데 이정도면 걍 와이드입니다 한치수 작게 추천', '핏 예뻐요 여름에 입기에 딱 시원할 소재에요 가격도 착하고 잘 입겠습니다', '간단하게 나갈때도 좋고 꾸안꾸 룩에도 잘어울려요!!', '무진장 이벤트로 득했네요~가성비 좋아요~핏도좋고 재질도 나름 괜찮네요.전투용으로 굿입니다!! 잘입을게요^^', '딱좋아요 주름관리만 잘하먄 될듯합니다 ^^좋은옷 이에요', '얇아서 여름에 입기좋고 조금 구김이 있어요. 가격대비 만족하고 있습니다!', '색감이 정말 이쁩니다.그리고 오버하고 적당한 기장감에 시원해서 어디든 입기 좋아요.', '엄청시원하고 핏도 루즈하게 이쁘네요. 흰색 목화씨 디테일도 좋아요', '너무 편해서 좋아요 동네에서 입고다니기 편합니다', '아들이 린넨 바지입고싶다고 구매했는데 막입기 편할 것 같습니다. 그리고 총기장 바지 길이감이 좋아요.', '여름에 입도록 시원하게 린넨 소재 좋고요너무 얇아서 비치는 수준은 아닙니다딱 가격에 맞게 나름 괜찮고 입기 좋아요무릎 늘어남은 어쩔 수 없지만 세탁해서 바로 입으면괜찮아요 아주 조금 줄어듬 있기는 합니다!지장 갈 정도는 아닌데 조금 느껴지기는 해요그래도 여름용으로 완전 추천해요', '시원하고 핏 좋고 가성비로 쟁여놓기 좋아요 추천', '딸아이에게 잘 맞고 통이 적당히 넓어서  더운여름 시원하게 입을수 있는 바지입니다.그런데 청바지 허리 큰 끝부분에 장식이 하나 떨어져있어 별하나 뺐어요.교환 귀찮아서 그냥 입지만 다음엔 검수 잘해서 보내주세요.', '얇아서 여름에 입어도 좋을것같아요 색감이 맘에 드네요', '이런 느낌의 바지를 갖고싶어서 샀는데 시원해서 좋네요 길이는 좀 길어요~', '가성비 짱이에요 171인데 s사면 세미 느낌 날거 같아서 m샀더니 더 이쁘네요ㅎㅎ', '굉장히 마음에 들어서 똑같은 상품으로 2개 샀습니다', '여름에 입어도 별로 안 더울 정도의 두께입니다 통도 넓고 착용감이 편안해요 사진보다 밝은 색감이에요', '카키색 너무 예쁜 거 같아요 다른 색도 샀는데 제 개인적 의견으론 카키색이 제일 예쁩니다. 얇아서 여름에 입기 시원해요~', '엉덩이 왜 일케 큰가요? 제 몸이 이상한 건지 암튼 전 별로에요 ㅠ세탁하고 나니 기장도 절케 됨 ㅠ', '바지 린넨이라 시원하고 편해요! 여름에도 입을 수 있을 듯!', '투팩에 이 가격이면 가성비 좋은거 같습니다 입문용 굿', '일단 얇아서 한여름에도 꾸미고 싶으면 입을 수 있어용.', '처음입는거라 구김은 있지만 엄청편하네요 생각보다 훨씬 좋습니다 ~', '바지 활용도가 너무 좋아요!!어디든 잘어울리네요얇아서 여름에 입기에 적합해요!', '배송이 일주일 넘게 걸려서 진짜 화났었고 ..바지 실밥도 많고..그냥 무난하게 입을정도 바지 ', '너무 편하고 거의 매일 입어도 허리 안늘어나네요뚱뚱해서 기장은 한번 수선했어요', '언제든지 입기 좋고 어떤 옷에도 잘어울려서 좋아요', '얇다보니 시원해서 좋아요~ 아이보리는 아직 안입어봐서 비침이 있는지는 모르겠네요!', '기본으로 입기 편해여핏도 좋구 청바지 입는것보다 훨 시원', '진짜 완전 만족!! 2팩으로 파는 제품이라서 기대 안했는데 진짜 너무 잘입는 중이에요', '더운 여름에 긴바지로 입기 정말 좋고 뒷라인 떨어지는것도 제키에 딱맞아서 좋아요', '얇아서 여름에 입기 딱 좋네요 싼가격이고 많이들 사가세요', '바지얇아서 시원하고좋네요 하지만 nature색과 black색 기장차이..아쉽습니다!', '두벌 모두 잘 받았습니다. 택이 하리가 아니라 왼쪽 골반에 있어서 놀라긴 했지만 요즘은 이런게 트렌드인가..? 했습니다. 다만 네츄럴 색상 바지에 검은 점처럼 먼지인지 바지 전체적으로 너무 붙어있어서 아쉽습니다. 184 기준 기장은 딱 알맞고 완전 와이드는 아니고 스트레이트 와이드 느낌이에요. 재질이 조금 뻣뻣해서 쪼그려 앉을때 터지지 않게 조심하세요. 아직 외출할때 입어보진 못했는데 많이 덥지는 않을 것 같아요.', '평소에도 편하게 자주 입을수 있는 바지에요 자주 잘 입을거 같아요', '가성비 아주 좋은 것 같아요~조리랑 잘어울립니다!아이보리 검 둘다 잘입었습니다!', '좋아요 시원하고 얇고 좋습니다 사세요 많이팔린 이유있늠']"
1,에센셜 쿨 코튼 2-PACK 티셔츠,https://www.musinsa.com/app/goods/1848166?loc=goods_rank,"['데일리로 입기 좋은 티네요 무난하게 코디하기 좋습니다', '옷 자체가 크게 나왔는지라 L사이즈가 상당히 큽니다... 결국 커버낫 오프라인 매장에서 M사이즈를 샀는데 그나마 낫네요 두께는 적당히 얇으면서도 속이 안 비칩니다.', '너무 좋습니다 핏이 딱 맞아요! 바지에 넣어 입으면 깔끔하니 예쁩니다', '옷의 길이가 길어서 넣어 입느데 이뻐서 좋습니다', '와..재질도 엄청 좋고 기본에 충실한 티셔츠 인듯 시원함', '편하게 입고 다닐수 있다는 장점이 가장 좋은거 같아요 굿 !', '옷 재질도 너무마음에들고핏도너무이뻐서자주입을거같아요', '옷 소재도 면 100프로가 아니라서 너무 시원하고 빨래 여러번 졸려도 변색 없습니다!', '통풍도좋지만 재질이 시원해서 잘입고 다닙니다', '생각보다 커서 놀랐어요 편하게 입고 다닐수 있는 옷입니다 목도 잘 안 늘어나서 좋았어요', '옷이 기능성이여서 땀도 빨리마르고 소재도 좋아요 조금 얇아서 꼭X 가 보일 수 도 있어요', '옷이 다른 제품과 비교했을때 많이 오버하게 나온거 같습니다.', '좋습니다 아주 무난하고 이쁜 기본템 잘 구한 것 같네요', '얇고 편해요 핏도 좋고요~ 패키지로 사서 검정 흰색 모두 잘 입고 다녀요!', '172 / 70 / 남 / M사이즈추가 구매 의사 있을 정도로 만족합니다!', '시원한 소재에 통도 넓고 길이도 길어서 엉덩이 가려줘서 좋아요~', '검정 회색 둘 다 예뻐여 무난해서 자주 입고 다닙니다', '옷이 시원하고 디자인이 심플해서 요즘 가장 많이 입는 옷 입니다!', '여성분들은 s하면 다 맞으실 듯 합니다. 제가 키나 어깨가 있는데 괜찮네요. 소재고 시원하고 좋습니다.', '핏이랑 사이즈 딱 원하던 옷이었습니다. 여름 기본템으로 무난한 것 같습니다. 스타일링하기도 편할 것 같습니다. 조금 박시하게 입고 싶으시다면 한 사이즈 크게 시키면 될 것 같습니다.', '옷이 기능성이여서 땀도 빨리마르고 소재도 좋아요 조금 얇아서 꼭X 가 보일 수 도 있어요', '옷이 다른 제품과 비교했을때 많이 오버하게 나온거 같습니다.', '좋습니다 아주 무난하고 이쁜 기본템 잘 구한 것 같네요', '얇고 편해요 핏도 좋고요~ 패키지로 사서 검정 흰색 모두 잘 입고 다녀요!', '172 / 70 / 남 / M사이즈추가 구매 의사 있을 정도로 만족합니다!', '시원한 소재에 통도 넓고 길이도 길어서 엉덩이 가려줘서 좋아요~', '검정 회색 둘 다 예뻐여 무난해서 자주 입고 다닙니다', '옷이 시원하고 디자인이 심플해서 요즘 가장 많이 입는 옷 입니다!', '여성분들은 s하면 다 맞으실 듯 합니다. 제가 키나 어깨가 있는데 괜찮네요. 소재고 시원하고 좋습니다.', '핏이랑 사이즈 딱 원하던 옷이었습니다. 여름 기본템으로 무난한 것 같습니다. 스타일링하기도 편할 것 같습니다. 조금 박시하게 입고 싶으시다면 한 사이즈 크게 시키면 될 것 같습니다.', '여름에 입기에 시원하고 편해서 좋습니다. 자주 입을 것 같네요.', '핏 정말 잘맞고 가성비 진짜 너무 좋아요!! 이 제품은 가시는걸 추천드려요!!', '좋습니다 여름에 입기좋아요 시원해서요 파이팅', '옷 재질 너무 부드럽고 핏도 무난하게 예뻐요. 잘산거같아요', '두께가 얇아서 여름엔 시원하고 안에 입기에 좋은거 같아요', '생각보다 커서 당황했지만 아주 만족스럽습니다.', '제일 작은거 샀는데도좀 큰편이에욥..그거빼고 맘에들어요', '큼지막 한게 나름 좋고레이어드하기 좋은 길으에요', 'M 사이즈가 일반적인 XL정도 되네요원단두께가 너무 두껍지도 너무 얇지도 않아서딱 좋아요', '편하고 시원해요 크게 나온편이라 한사이즈 작게 주문했어요', '오버핏으로 입으려고 구매했어요. 몸에 닿는 느낌이 부드럽고 포근하고 적당한 무게감이예요. 오버핏으로 입는다면 더운 날씨에 답답할정도의 무게감은과 재질감은 전혀 아니고요. 클라이밍할때 입으려고 샀는데 대만족입니다.흰색은 살짝 비침이 느껴져요. 니플 튀어나온거에 민감하다면 밴드를 붙이시거나 껴입어야 할거같아요. 비치는것 외에 오버핏으로 정말 대만족입니다.', '이너로 입기도 좋고 재질도 가겨대비 좋아요로고 작은 흰티셔츠 사실 거면 강력추천', '좋습니다 구겨짐도 별로 없고 아주 야물딱지네요ㅎ', '가격도 괜찮고 제품 상태도 좋아요. 가성비 좋아요', '원단은 생각보다 두꺼운 느낌인데 그래도 시원해여', '시원하고 이쁘고 너무 좋아요 거기다가 1+1이라닛..! 여름내내 잘 입고 다니고 있습니다 무조건 사세요~~', '브랜드에 따라 M~L 사이즈 선택하는데커버낫은 M사이즈가 맞네요^^시원한 원단에 핏도 이뿌네요', '재질얇고 시원합니다 그리고 이가격에 1+1이니 안살이유가없네요!', '넉넉하게 잘 맞고 색도 새하얗고 까매요 좋습니다', '무슨 옷이든 잘 매치되고 좋네요 가격도 저렴해서 또 사렵니다~']"
